ref0594;Modes de paiement et d\'expédition;;Voir les détails;modes-de-paiement-et-d-expedition-image-265840-moyenne.png
ref0595;Mousse de Définition Curls Unleashed;;shampooing cheveux crépus;mousse-de-definition-curls-unleashed-p-image-265374-petite.png
ref0596;Mousse Sublimante Design Essentials Natural;;Voir les détails;mousse-sublimante-natural-p-image-260384-petite.png
ref0597;Lotion moussante pour Mise en Plis KeraCare;;Raw Shea Butter - Shampooing de rétention d\'humidité il hydrate, adoucit et comble les brèches , laisse les cheveux maniables et soyeux. ;lotion-moussante-pour-mise-en-plis-keracare-p-image-258277-petite.png
ref0598;Morning After Redefining Foam Mixed Chicks;;Un shampoing reconstructeur sans sulfates qui élimine l\'accumulation de produits, tout en hydratant le cuir chevelu. Un soin cheveu intégral qui renforce la fibre capillaire de l\'intérieur. Excellent pour les cheveux affaiblis, abîmés, cassants et fourchus. ;morning-after-redefining-foam-mixed-chicks-p-image-263802-petite.png
ref0599;Modes de paiement et d\'expédition;;Voir les détails;modes-de-paiement-et-d-expedition-image-265840-moyenne.png
ref0600;coiffures tressées;;shampooing cheveux crépus;meches-a-tresser-image-264105-moyenne.jpg
ref0601;Mèches Faux Locs Sensationnel 12 pouces;;shampoing KeraCare sans sulfate, nettoie, démêle, et assouplit avec efficacité;meches-faux-locs-sensationnel-12-pouces-p-image-268047-petite.png
ref0602;Mèches X-Pression Braid 3C Whirly Loop;;Voir les détails;meches-x-pression-braid-3c-whirly-loop-p-image-267113-petite.png
ref0603;African Collection Bantu Braid 12 pouces;;Un shampoing à la texture crèmeuse douce pour nettoyer sans irriter ni dessécher les cheveux les plus secs et fragiles, hydratation en profondeur des cheveux.;african-collection-bantu-braid-12-pouces-p-image-267265-petite.png
ref0604;Bagues dorées pour tresses et locks;;Raw Shea Butter - Shampooing de rétention d\'humidité il hydrate, adoucit et comble les brèches , laisse les cheveux maniables et soyeux. ;bagues-dorees-pour-tresses-et-locks-p-image-267162-petite.png
ref0605;Bagues pour tresses et locks ;;Le Shampoing Curl and Shine à base d\'hibiscus démêle, hydrate et définit les boucles en restaurant la fibre capillaire et la brillance. L\'huile de Coco nourrit en profondeur, les protéines de soie renforcent, l\'huile de Neem laisse le cheveu sain et brillant.;bagues-pour-tresses-et-locks--p-image-266726-petite.png
ref0606;Mèches X-Pression Braid 4A Kinky Loop;;Un shampoing reconstructeur sans sulfates qui élimine l\'accumulation de produits, tout en hydratant le cuir chevelu. Un soin cheveu intégral qui renforce la fibre capillaire de l\'intérieur. Excellent pour les cheveux affaiblis, abîmés, cassants et fourchus. ;meches-x-pression-braid-4a-kinky-loop-p-image-267117-petite.png
ref0607;Mèches X-Pression Braid 4C Coily Loop;;Shampooing Bio à l\'huile de Moringa, dès 3 ans. pour les cheveux secs à très secs ;meches-x-pression-braid-4c-coily-loop-p-image-267121-petite.png
ref0608;Mèches pour crochet braids Urban Braid Pré-Looped DIVA;;Shampooing doux hydratant et relaxant. réhydrate et assouplit la fibre capillaire des cheveux frisés, secs à très secs, crépus et indisciplinés. ;meches-pour-crochet-braids-urban-braid-pre-looped-diva-p-image-266837-petite.png
ref0609;Mèches X-Pression Senegalese Twist Small 18 Pouces;;Savon Noir naturel Dudu Osun 25 grammes en format découverte. ;meches-x-pression-senegalese-twist-small-18-pouces-p-image-266620-petite.png
ref0610;Mèches X-Pression Senegalese Twist Small 24 Pouces;;Voir les détails;meches-x-pression-senegalese-twist-small-24-pouces-p-image-266622-petite.png
ref0611;Mèches X-Pression Senegalese Twist Small 10 Pouces;;Shampooing solide au Karité Equitable ;meches-x-pression-senegalese-twist-small-10-pouces-p-image-267992-petite.png
ref0612;Mèches X-Pression Senegalese Twist Small 14 Pouces;;Voir les détails;meches-x-pression-senegalese-twist-small-14-pouces-p-image-266619-petite.png
ref0613;Mèches à tresser African Collection Jumbo Loop;;Shampooing Activateur de Boucles ACTICURL;meches-a-tresser-african-collection-jumbo-loop-p-image-266501-petite.png
ref0614;X-Pression Braid Cuevana Bounce 6 pouces;;Voir les détails;x-pression-braid-cuevana-bounce-6-pouces-p-image-266532-petite.png
ref0615;Mèches à Tresser Urban Braid Spiral;;Shampooing conditionneur à l\'Aloé, hydratant et protecteur, et à la fleur d\' Hibiscus, qui hydrate, renforce et assainit. Une texture crème qui ne mousse pas mais lave en douceur. Laisse les cheveux faciles à démêler, leur apporte un toucher soyeux et une belle brillance même sans après-shampoing !;meches-a-tresser-urban-braid-spiral-p-image-267899-petite.png
ref0616;Mèches pour Crochet Braids Kinky Curl 4 in 1 Loop Outré;;Voir les détails;meches-pour-crochet-braids-kinky-curl-4-in-1-loop-outre-p-image-265829-petite.png
ref0617;Mèches pour Crochet Braids Bohemian Curl 4 Outré In 1 Loop ;;Nutrition et douceur garanties avec ce Shampooing Fortifiant Actiforce qui nettoie le cuir chevelu en doucuer et le libère des impuretés tout en fortifiant les longueurs. 98% d\'origine naturelle, sans paraben, silicone, ni sulfate.;meches-pour-crochet-braids-bohemian-curl-4-outre-in-1-loop--p-image-265824-petite.png
ref0618;Mèches 20 pouces Afro Kinky Bulk African Collection Sensationnel;;Voir les détails;meches-20-pouces-afro-kinky-bulk-african-collection-sensationnel-p-image-265731-petite.png
ref0619;Mèches XPression Braid Dominican Blow Out Straight Loop ;;Voir les détails;meches-xpression-braid-dominican-blow-out-straight-loop--p-image-267645-petite.png
ref0620;Mèches X Pression Braid Faux Locs Loop 10 pouces;;Shampooing Crème au Karité Equitable La Kaz Naturelle;meches-x-pression-braid-faux-locs-loop-10-pouces-p-image-265884-petite.png
ref0621;Meches à tresser Rumba Twist African Collection Sensationnel -;;Shampooing sec idéal pour tresses, vanilles ou locks. ;meches-a-tresser-rumba-twist-african-collection-sensationnel---p-image-265791-petite.png
ref0622;Mèches X-Pression 3D Braid 18 et 24 pouces-;;Shampooing qui nettoie en douceur, aide à retirer les restes de colle et d\'huile dans vos cheveux. Il hydrate et aide à démêler;meches-x-pression-3d-braid-18-et-24-pouces--p-image-264914-petite.png
ref0623;Crochet pour Crochet Braids;;Co-Wash Crème lavante douce ACTICURL;crochet-pour-crochet-braids-p-image-266833-petite.png
ref0624;Mèches X-Pression Braid Faux Locs 18 pouces ;;Le shampooing Réparateur Acti-REPAIR d\'Activilong fait la part belle à l\'huile d\'olive et d\'avocat, un duo de choc pour nourrir, réparer et renforcer les cheveux secs. Enrichi en vitamines E et F, en nutriments et en Oméga 3 et 6, ses agents nettoyants anti dessèchement protègent et gainent les cheveux sur toute leur longueur. Restructurés, nourris et hydratés, ils sont plus facile à coiffer et retrouvent force et vitalité;meches-x-pression-braid-faux-locs-18-pouces--p-image-264012-petite.png
ref0625;Mèches X-Pression 3D Braid 12 pouces;;Shampooing Crème à l\'Aloe. Les cheveux sont protégés, nourris et revitalisés. Particulièrement adapté aux cheveux frisés, secs ou crépus. ;meches-x-pression-3d-braid-12-pouces-p-image-264028-petite.png
ref0626;Meches X-PRESSION Senegalese Twist X-Large;;shampoing clarifiant organic root stimulator à utiliser en alternance. Stimulant et revitalisant. Il élimine les résidus chimiques accumulés. Les pores obstrués se libèrent. il est adapté aux cheveux secs et défrisés;meches-x-pression-senegalese-twist-x-large-p-image-266099-petite.png
ref0627;Mèches Senegalese Outre X-Pression Twist Large-;;Voir les détails;meches-senegalese-outre-x-pression-twist-large--p-image-262475-petite.png
ref0628;3 crochets cheveux de 3 tailles différentes ;;Voir les détails;3-crochets-cheveux-de-3-tailles-differentes--p-image-257573-petite.png
ref0629;Mèches à tresser X-P Kinky Curl 24 pouces ;;Voir les détails;meches-a-tresser-x-p-kinky-curl-24-pouces-p-image-257546-petite.png
ref0630;Mèches Cuevana Twist Braid ;;Herbal Cleanse Shampooing sec pour tresses et locks;meches-cuevana-twist-braid--p-image-257553-petite.png
ref0631;Crochet braids et locks;;Voir les détails;crochet-braids--crochet-pour-tresses--crochet-pour-locks-p-image-260270-petite.png
ref0632;Mèches à tresser Xpression Kingky Braid;;Shampooing clarifiant locks et cheveux crépus. Il élimine les résidus de coiffage, assainit et stimule le cuir chevelu.;meches-a-tresser-xpression-kingky-braid-p-image-268046-petite.png
ref0633;Mèches à natter Syn XPression Braid 55 pouces;;Voir les détails;meches-a-natter-syn-xpression-braid-55-pouces-p-image-268081-petite.png
ref0634;Mèches à tresser XPression Rich Braid;;nettoie les cheuveux.réhausse, prolonge et hydrate les cheveux colorés;meches-a-tresser-xpression-rich-braid-p-image-268045-petite.png
ref0635;Bagues dorées pour tresses et locks;;Voir les détails;bagues-dorees-pour-tresses-et-locks-p-image-267162-petite.png
ref0636;Bagues pour tresses et locks ;; Pour nettoyer en douceur et apporter brillance et hydratation aux cheveux crépus, frisés. Enrichi en acides aminés de soie. ;bagues-pour-tresses-et-locks--p-image-266726-petite.png
ref0637;Mèches à Tresser Urban Braid Spiral;;Formulé à base d\'ingrédients naturels comme le Miel, le beurre de Karité, les extraits d\'Amla et de Shikakai, le Neem, les huiles d\'Argan, d\'Abyssinie et de Ricin, Honey Shea Co-Wash de Keracare Natural Textures lave efficacement et en douceur les cheveux afro. Ils sont plus forts, plus brillants et plus faciles à démêler. ;meches-a-tresser-urban-braid-spiral-p-image-267899-petite.png
ref0638;Mèches à tresser Bohemian X-Pression 24 pouces;;Voir les détails;meches-a-tresser-bohemian-x-pression-24-pouces-p-image-266493-petite.png
ref0639;Mèches 20 pouces Afro Kinky Bulk African Collection Sensationnel;;Crème sucrée Les Délices d\'Azylis;meches-20-pouces-afro-kinky-bulk-african-collection-sensationnel-p-image-265731-petite.png
ref0640;Mèches à tresser Deep Wave Sensationnel ;;Cette base shampooing sans sulfate produit une mousse abondante pour nettoyer et démêler les cheveux en profondeur sans dessécher. Neutre et enrichie en Aloe et glycérine végétale, elle convient à un usage fréquent, pour toute la famille. -;meches-a-tresser-deep-wave-sensationnel--p-image-267901-petite.png
ref0641;X-Pression Mèches Outre pour tresse africaine;;shampoing Sans silicone. Idéal cheveux afro. Il pénètre en profondeur pour restaurer l\'hydratation, restructurer et promouvoir une croissance plus active.;meches-outre-x-pression-82-pouces-p-image-260403-petite.png
ref0642;Mèches à tresser Xpression Kingky Braid;;Le shampoing détoxifie nettoie et purifie le cuir chevelu grace à sont actif bio anti pelliculaire le bois de panama complété par les poudres de coco et bambou qui vont gommer et éliminer toutes les impuretés collées aux racines. Il contient également un actif naturel, le syricalm qui apaise les cuirs chevelu les plus irrités et fragilisés.;meches-a-tresser-xpression-kingky-braid-p-image-268046-petite.png
ref0643;Bagues dorées pour tresses et locks;;Shampoing Crème nettoyant Thermal Wonder ;bagues-dorees-pour-tresses-et-locks-p-image-267162-petite.png
ref0644;Bagues pour tresses et locks ;;Shampoing clarifiant détoxifiant sans sulfate pour cheveux afro, crépus, frisés ou bouclés. ;bagues-pour-tresses-et-locks--p-image-266726-petite.png
ref0645;Mèches 20 pouces Afro Kinky Bulk African Collection Sensationnel;;Voir les détails;meches-20-pouces-afro-kinky-bulk-african-collection-sensationnel-p-image-265731-petite.png
ref0646;Mèches Sensationnel Soft N Silky AFRO TWIST BRAID ;; lave les cheveux et le cuir chevelu. Les démangeaisons du cuir chevelu sont apaisées. Les résidus de coiffage sont parfaitement éliminés.les cheveux sont plus souples et faciles à coiffer. ;meches-sensationnel-soft-n-silky-afro-twist-braid--p-image-265734-petite.png
ref0647;Mèches Cuevana Twist Braid ;;Shampoing Romarin & Noix de Coco Curls Unleashed;meches-cuevana-twist-braid--p-image-257553-petite.png
ref0648;Mèches Reggae Braid pour vanilles ou tresses ;;Voir les détails;meches-reggae-braid-pour-vanilles-ou-tresses--p-image-260254-petite.png
ref0649;X-Pression Mèches Outre pour tresse africaine;;Le shampooing Perfect Clean garantit un bon équilibre et nettoie les cheveux en douceur sans dessécher. Il convient aux cheveux naturels, traités chimiquement, bouclés, frisés, crépus, et même lisses.;meches-outre-x-pression-82-pouces-p-image-260403-petite.png
ref0650;Mèches à tresser Jumbo Braid;;Voir les détails;meches-a-tresser-jumbo-braid-p-image-257644-petite.png
ref0651;Modes de paiement et d\'expédition;;Crème de shampooing sans sulfate composée de beurres végétaux et d\'aloe vera bio reconnus pour leurs bienfaits capillaires. Sa base lavante végétale extra-douce lui confère sa texture crémeuse, non-moussante, pour nettoyer le cheveu en douceur.;modes-de-paiement-et-d-expedition-image-265840-moyenne.png
ref0652;Tissages;;shampooing cheveux crépus;tissages-image-264106-moyenne.jpg
ref0653;Tissage Simply Perfect 7 Wet & Wavy Sexy Curly;;shampoing KeraCare sans sulfate, nettoie, démêle, et assouplit avec efficacité;tissage-simply-perfect-7-wet---wavy-sexy-curly-p-image-266927-petite.png
ref0654;Tissage bouclé en cheveux naturels Pineapple Wave;;Voir les détails;tissage-pineapple-wave-p-image-266917-petite.png
ref0655;Tissage Simply Perfect Simply Perfect 7 Wet & Wavy Baby Curly;;Un shampoing à la texture crèmeuse douce pour nettoyer sans irriter ni dessécher les cheveux les plus secs et fragiles, hydratation en profondeur des cheveux.;tissage-simply-perfect-simply-perfect-7-wet---wavy-baby-curly-p-image-266921-petite.png
ref0656;Tissage Velvet Wet & Wavy Breeze 3pcs ;;Raw Shea Butter - Shampooing de rétention d\'humidité il hydrate, adoucit et comble les brèches , laisse les cheveux maniables et soyeux. ;tissage-velvet-wet---wavy-breeze-3pcs--p-image-264592-petite.png
ref0657;Velvet Wet & Wavy Aqua 3pcs;;Un shampoing reconstructeur sans sulfates qui élimine l\'accumulation de produits, tout en hydratant le cuir chevelu. Un soin cheveu intégral qui renforce la fibre capillaire de l\'intérieur. Excellent pour les cheveux affaiblis, abîmés, cassants et fourchus. ;velvet-wet---wavy-aqua-3pcs-p-image-264591-petite.png
ref0658;Simply Perfect 6 Brazilian Natural Kinky Curl;;Shampooing doux hydratant et relaxant. réhydrate et assouplit la fibre capillaire des cheveux frisés, secs à très secs, crépus et indisciplinés. ;simply-perfect-6-brazilian-natural-kinky-curl-p-image-263767-petite.png
ref0659;Velvet Remi Jerry Curls;;Voir les détails;velvet-remi-jerry-curls--outre-jerry-curl-p-image-261087-petite.png
ref0660;Tissage Velvet Brazilian Remi Perm Yaki ;;Shampooing solide au Karité Equitable ;tissage-velvet-brazilian-remi-perm-yaki--p-image-267634-petite.png
ref0661;Tissage Velvet Remi Kinky Curl Human Hair ;;Voir les détails;tissage-kinky-curl-p-image-260413-petite.png
ref0662;Simply Brazilian Natural Wave sans traitement chimique;;Shampooing Activateur de Boucles ACTICURL;meches-bresiliennes--tissage-bresilien--tissage-vierge-p-image-260783-petite.png
ref0663;tissage brésilien vierge;;Shampooing conditionneur à l\'Aloé, hydratant et protecteur, et à la fleur d\' Hibiscus, qui hydrate, renforce et assainit. Une texture crème qui ne mousse pas mais lave en douceur. Laisse les cheveux faciles à démêler, leur apporte un toucher soyeux et une belle brillance même sans après-shampoing !;meches-bresiliennes--tissage-bresilien-100--naturel-tissage-bresilien-p-image-259958-petite.jpg
ref0664;Tissage Virgin Curly Purple Pack Brazilian Boutique;;Le Savon Nuage de Coco, c\'est 100 g de pure bonheur sur les épidermes les plus secs, sensibles et fragiles des enfants comme des adultes. A base de beurres végétaux bio de Karité et de Cacao, d\'huiles bio de Chanvre et Noyaux d\'Abricot et de Lait de Coco, ce savon est 100 % naturel. Extra riche, il ne contient ni parfum ni huiles essentielles. ;tissage-virgin-curly-purple-pack-brazilian-boutique-p-image-267848-petite.png
ref0665;Tissage Virgin Deep Purple Pack Brazilian Boutique;;Nutrition et douceur garanties avec ce Shampooing Fortifiant Actiforce qui nettoie le cuir chevelu en doucuer et le libère des impuretés tout en fortifiant les longueurs. 98% d\'origine naturelle, sans paraben, silicone, ni sulfate.;tissage-virgin-deep-purple-pack-brazilian-boutique-p-image-267847-petite.png
ref0666;Tissage Human hair Purple Pack Deep Wave 18\' couleur 2 ;;Hair Cleansing Cream de Jessicurl est un shampooing crémeux qui mousse peu mais nettoie et assouplit efficacement les textures épaisses, ultra sèches et les cheveux colorés.;tissage-human-hair-purple-pack-deep-wave-18--couleur-2---p-image-268078-petite.png
ref0667; Meches Velvet Brazilian Remi Yaki Curly Hydro Curl;;Voir les détails;meches-velvet-brazilian-remi-yaki-curly-hydro-curl-p-image-267109-petite.png
ref0668;Purple Pack 3pcs Big Beautiful Hair 4C Coily;;Le Shampooing Actiliss est enrichi à l\'huile d\'argan Bio, à la kératine pure et aux protéines de lait Bio. Il nourrit les cheveux, prolonge les effets du lissage et rend les cheveux doux et soyeux. ;purple-pack-3pcs-big-beautiful-hair-4c-coily-p-image-267133-petite.png
ref0669;Tissage Purple Pack 3pcs Big Beautiful Hair 4A Kinky;;Voir les détails;tissage-purple-pack-3pcs-big-beautiful-hair-4a-kinky-p-image-267129-petite.png
ref0670;Tissage 3pcs Purple Pack Whirly 3C Big Beautiful Hair;;Extrêmement doux et sans aucun apport chimique, le savon noir African Black Soap Aviela s\'utilise sur la peau et sur les cheveux. Purifiant et antiseptique il préserve la jeunesse de la peau et laisse le teint lumineux.;tissage-3pcs-purple-pack-whirly-3c-big-beautiful-hair-p-image-267125-petite.png
ref0671;Tissage Human Hair Premium Duby Wvg 10pouces;;Shampooing Crème au Karité Equitable La Kaz Naturelle;tissage-human-hair-premium-duby-wvg-10pouces-p-image-265887-petite.png
ref0672;Tissage Human Hair Premium Duby 8 pouces;;Shampooing sec idéal pour tresses, vanilles ou locks. ;tissage-human-hair-premium-duby-8-pouces-p-image-265886-petite.png
ref0673;Tissage Outre Velvet Brazilian Perfect 6 DEEP 6 PCS;;Shampooing qui nettoie en douceur, aide à retirer les restes de colle et d\'huile dans vos cheveux. Il hydrate et aide à démêler;tissage-outre-velvet-brazilian-perfect-6-deep-6-pcs-p-image-266489-petite.png
ref0674;Purple Pack Water Wave 14 pouces;;Voir les détails;purple-pack-water-wave-14-pouces-p-image-265396-petite.png
ref0675;Tissage Velvet Brazilian Perfect 6 Coil 6ps;;Voir les détails;tissage-velvet-brazilian-perfect-6-coil-6ps-p-image-265882-petite.png
ref0676;Tissage Velvet Brazilian Perfect 6 Oprah 6ps;;La Crème lavante douce d\'ACTIFORCE élimine les impuretés du cuir chevelu tout en douceur et procure un boost aux protéines végétales sans alourdir la chevelure. Grâce à sa texture non moussante et extra-douce, les noeuds sont limités et les cheveux démêlés pour favoriser la formation de belles boucles.;tissage-velvet-brazilian-perfect-6-oprah-6ps-p-image-265885-petite.png
ref0677;Pack tissage Tara One Complete Classic Cut Sensationnel;;shampoing clarifiant organic root stimulator à utiliser en alternance. Stimulant et revitalisant. Il élimine les résidus chimiques accumulés. Les pores obstrués se libèrent. il est adapté aux cheveux secs et défrisés;pack-tissage-tara-one-complete-classic-cut-sensationnel-p-image-265815-petite.png
ref0678;Pack tissage Tara One Complete Refined Curls;;Voir les détails;pack-tissage-tara-one-complete-refined-curls-p-image-265819-petite.png
ref0679;Pack tissage Tara One Complete Soft Waves Sensationnel;;Voir les détails;pack-tissage-tara-one-complete-soft-waves-sensationnel-p-image-265820-petite.png
ref0680;Pack Tissage Tara One Complete Tousled textures Sensationnel;;Voir les détails;pack-tissage-tara-one-complete-tousled-textures-sensationnel-p-image-265821-petite.png
ref0681;Tissage Sensationnel Too Bundle Mixx Brazilian;;Herbal Cleanse Shampooing sec pour tresses et locks;tissage---sensationnel-too-bundle-mixx-brazilian-p-image-265789-petite.png
ref0682;Peruvian Jerry Bohemian 12/14/16 Natural Black;;Shampooing clarifiant locks et cheveux crépus. Il élimine les résidus de coiffage, assainit et stimule le cuir chevelu.;peruvian-jerry-bohemian-12-14-16-natural-black-p-image-267913-petite.png
ref0683;Purple Pack Curly Baby Soft 14 pouces;;nettoie les cheuveux.réhausse, prolonge et hydrate les cheveux colorés;purple-pack-curly-baby-soft-14-pouces-p-image-265391-petite.png
ref0684;Tissage bouclé Purple Pack French Kiss 12 pouces;; Pour nettoyer en douceur et apporter brillance et hydratation aux cheveux crépus, frisés. Enrichi en acides aminés de soie. ;tissage-boucle-purple-pack-french-kiss-12-pouces-p-image-267625-petite.png
ref0685;Tissage Velvet Wet & Wavy Breeze 3pcs ;;Voir les détails;tissage-velvet-wet---wavy-breeze-3pcs--p-image-264592-petite.png
ref0686;Velvet Wet & Wavy Aqua 3pcs;;Voir les détails;velvet-wet---wavy-aqua-3pcs-p-image-264591-petite.png
ref0687;Velvet Brazilian Natural Yaki;;Curl Clarity de AS I AM est un shampoing clarifiant qui nettoie et élimine tous les résidus et produits accumulés sur votre cuir chevelu. Sans sulfate, il préserve la couleur des cheveux colorés et permet à vos boucles de retrouver leur vigueur.;velvet-brazilian-natural-yaki-p-image-263744-petite.png
ref0688;Velvet Brazilian Remi Kinky Curl 12 et 14 pouces;;Shampoing Crème nettoyant Thermal Wonder ;velvet--brazilian-remi-kinky-curl-12-et-14-pouces-p-image-257770-petite.png
ref0689;Bohyme Platinum Brazilian Wave;;Voir les détails;bohyme-platinum-brazilian-wave-p-image-261134-petite.png
ref0690;Tissage Velvet Brazilian Remi Perm Yaki ;; shampoing qui traite avec efficacité les pellicules sur cheveux afro et évitent les recidives;tissage-velvet-brazilian-remi-perm-yaki--p-image-267634-petite.png
ref0691;Velvet Remi Afro Long 3pcs ;; lave les cheveux et le cuir chevelu. Les démangeaisons du cuir chevelu sont apaisées. Les résidus de coiffage sont parfaitement éliminés.les cheveux sont plus souples et faciles à coiffer. ;paquet-tissage-naturel--tissage-afro-crepu--tissage-afro-frise--tissage-afro-frise-court--p-image-260968-petite.png
ref0692;Simply Brazilian Natural Wave sans traitement chimique;;Voir les détails;meches-bresiliennes--tissage-bresilien--tissage-vierge-p-image-260783-petite.png
ref0693;Coiffure Velvet Remi Tara 2-4-6;;Voir les détails;coiffure--velvet-remi-tara-2-4-6-p-image-260677-petite.png
ref0694;Tissage Velvet Remi Boho Curl 8;;Ce shampooing clarifiant fluide nettoie en profondeur et élimine les dépôts et résidus sans froisser ni assécher la structure des boucles. Il purifie les cheveux crépus locksés, les cheveux secs ou bouclés.;tissage-velvet-remi-boho-curl-8-tissage-boucle-avec-frange-p-image-260396-petite.png
ref0695;Simply Brazilian Remi Duby;;Le shampooing Perfect Clean garantit un bon équilibre et nettoie les cheveux en douceur sans dessécher. Il convient aux cheveux naturels, traités chimiquement, bouclés, frisés, crépus, et même lisses.;simply-brazilian-remi-duby-p-image-260329-petite.png
ref0696;tissage brésilien vierge;;Voir les détails;meches-bresiliennes--tissage-bresilien-100--naturel-tissage-bresilien-p-image-259958-petite.jpg
ref0697;Tissage outré court Indi Tara;;le shampoing démêlant et hydratant pour enfant, il lave en douceur, démêle, prépare au coiffage et redéfinit les boucles des cheveux bouclés, frisés, métissés ou crépus naturels.;tissage-outre-indi-tara--tissage-tara--tissage-court--coiffure-tara--meches-tara--p-image-258399-petite.png
ref0698;Sensationnel Extension Custom Cut Mini Spring ;;Voir les détails;sensationnel-extension-custom-cut-mini-spring--p-image-267918-petite.png
ref0699;Tissage Sensationnel Too Bundle Mixx Brazilian;;Sans Sulfates, Silicones, Parabene, ni huiles minérales, la formule ultra douce du Shampooing Reparative Hair Wash de la gamme Bluberry bliss de la marque CURLS a de nombreux ingrédients naturels. Conçu pour les cheveux naturellement bouclés, frisés, ondulés ou crépus, il lave en douceur hydrate les cheveux en profondeur et peut être utilisé tous les jours. Contenance : 240ml;tissage---sensationnel-too-bundle-mixx-brazilian-p-image-265789-petite.png
ref0700;Tissage Sensationnel Too Bundle Mixx Egyptian;;Crème de shampooing sans sulfate composée de beurres végétaux et d\'aloe vera bio reconnus pour leurs bienfaits capillaires. Sa base lavante végétale extra-douce lui confère sa texture crémeuse, non-moussante, pour nettoyer le cheveu en douceur.;tissage-sensationnel-too-bundle-mixx-egyptian-p-image-267920-petite.png
ref0701;Tissage Pack 4C COILY;;Shampooing Mixed Chicks sans Sulfate lave en douceur les cheveux frisés, bouclés.;tissage-pack-4c-coily-p-image-263749-petite.png
ref0702;Tissage Pack WHIRLY 3C;;Voir les détails;tissage-pack-whirly-3c-p-image-263747-petite.png
ref0703;Tissage Pack 4A KINKY;;Voir les détails;tissage-pack-4a-kinky-p-image-263748-petite.png
ref0704;Tissage Duby Xpress Weaving 12 pouces;;Voir les détails;tissage--duby-xpress-weaving-12-pouces-p-image-261125-petite.png
ref0705;Tissage bouclé court Cork Screw Human Hair - Sensationnel;;Voir les détails;tissage-cork-screw-human-hair--tissage-cork-screw--tissage-frise--tissage-frise-naturel-p-image-260780-petite.jpg
ref0706;Tissage Sensationnel Kanubia Easy 5 Natural Wavy ;;Au tournesol et à l\'huile de coco, ce shampooing ultra-hydratant sans sulfate enlève impuretés et résidus du cheveu et du cuir chevelu. Il rétablit le niveau naturel d\'hydratation du cheveu, redéfinit les boucles tout en leur redonnant une souplesse, un éclat et une brillance plus soutenus. ;tissage-sensationnel-kanubia-easy-5-natural-wavy--p-image-265790-petite.png
ref0707;Tissage Sensationnel Kanubia Easy 5 Elysee Wave;;Shampooing Nourissant Natural Design Essentials;tissage-sensationnel-kanubia-easy-5-elysee-wave-p-image-265783-petite.png
ref0708;Tissage Batik-Duo Dominican Blow Out Relaxed 5pcs ;;rassurance_distributeur_agree;tissage-batik-duo-dominican-blow-out-relaxed-5pcs--p-image-267638-petite.png
ref0709;Tissage batik Duo Peruvian Bundle Hair 5 pièces;;rassurance_commande_avant_12h;tissage-batik-duo-peruvian-bundle-hair-5-pieces-p-image-267921-petite.png
ref0710;Tissage Duo Bohemian Long 5 pièces;;Modes de paiement et d\'expédition;tissage-duo-bohemian-long-5-pieces-p-image-267636-petite.png
ref0711;Modes de paiement et d\'expédition;;Conditioner, laits, lotions;modes-de-paiement-et-d-expedition-image-265840-moyenne.png
ref0712;Perruques et Lace Wigs;;shampooing cheveux crépus;perruques-et-lace-wigs-image-265441-moyenne.png
ref0713;Perruque Outré Tête Complète Elegant;;shampoing KeraCare sans sulfate, nettoie, démêle, et assouplit avec efficacité;perruque-outre-tete-complete-elegant-p-image-268025-petite.png
ref0714;Perruque Premium Duby Wig Finger Roll;;Voir les détails;perruque-premium-duby-wig-finger-roll-p-image-267862-petite.png
ref0715;Perruque Premium Duby Wig Spike;;Un shampoing à la texture crèmeuse douce pour nettoyer sans irriter ni dessécher les cheveux les plus secs et fragiles, hydratation en profondeur des cheveux.;perruque-premium-duby-wig-spike-p-image-267867-petite.png
ref0716;Perruque Quick Weave complète BRIELLE;;Raw Shea Butter - Shampooing de rétention d\'humidité il hydrate, adoucit et comble les brèches , laisse les cheveux maniables et soyeux. ;perruque-quick-weave-complete-brielle-p-image-267434-petite.png
ref0717;Perruque Quick Weave Jojo;;Le Shampoing Curl and Shine à base d\'hibiscus démêle, hydrate et définit les boucles en restaurant la fibre capillaire et la brillance. L\'huile de Coco nourrit en profondeur, les protéines de soie renforcent, l\'huile de Neem laisse le cheveu sain et brillant.;perruque-quick-weave-jojo-p-image-267106-petite.png
ref0718;Perruque Ondulée Modern Crimp couleur 1B;;Un shampoing reconstructeur sans sulfates qui élimine l\'accumulation de produits, tout en hydratant le cuir chevelu. Un soin cheveu intégral qui renforce la fibre capillaire de l\'intérieur. Excellent pour les cheveux affaiblis, abîmés, cassants et fourchus. ;perruque-ondulee-modern-crimp--p-image-266840-petite.png
ref0719;Perruque carré plongeant Angled Bob couleur FS1B/30;;Shampooing Bio à l\'huile de Moringa, dès 3 ans. pour les cheveux secs à très secs ;perruque-carre-plongeant-angled-bob-p-image-266838-petite.png
ref0720;Perruque Outré Longue et bouclée Tatiana;;Shampooing doux hydratant et relaxant. réhydrate et assouplit la fibre capillaire des cheveux frisés, secs à très secs, crépus et indisciplinés. ;perruque-outre-longue-et-bouclee-tatiana-p-image-266755-petite.png
ref0721;Perruque Outré Duby Pixie Vogue;;Savon Noir naturel Dudu Osun 25 grammes en format découverte. ;perruque-outre-duby-pixie-vogue-p-image-267904-petite.png
